Coursename,Coursecode,Hours,Classification
Topics in Religion in the Americas,R S 392T,3,Graduate
Topics in the Foundations of Asian Religions,R S 393F,3,Graduate
Topics in Religion in Asia,R S 394T,3,Graduate
Examination Preparation,"R S 396E, 696E, 996E","3, 6, 9",Graduate
Dissertation Prospectus,"R S 396P, 696P, 996P","3, 6, 9",Graduate
Thesis,R S 698,6,Graduate
Master's Report,R S 398R,3,Graduate
Supervised Teaching in Religious Studies,R S 398T,3,Graduate
Dissertation,"R S 399W, 699W, 999W","3, 6, 9",Graduate
,,Total Hours: 658
DegreeView
